
Host: n071

Timers On : Wed Sep 21 16:16:54 2022
Timers Off: Wed Sep 21 16:17:18 2022

Wall Time:       23.65 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Grad: V T Perturb                   :      0.033u      0.000s      0.013w      1 calls
Grad: S                             :      0.000u      0.000s      0.002w      1 calls
Grad: JK                            :      0.367u      0.000s      0.224w      1 calls
| JKGrad: Amn                       :      0.083u      0.000s      0.044w      1 calls
| JKGrad: Awmn                      :      0.000u      0.000s      0.000w      1 calls
| JKGrad: AB                        :      0.067u      0.000s      0.041w      1 calls
| JKGrad: UV                        :      0.000u      0.000s      0.001w      1 calls
| JKGrad: ABx                       :      0.033u      0.000s      0.025w      1 calls
| JKGrad: Amnx                      :      0.150u      0.000s      0.084w      1 calls
Grad: XC                            :      4.167u      0.017s      2.517w      1 calls
| Properties                        :      2.083u      0.017s      1.118w   4720 calls
| Functional                        :      1.350u      0.000s      0.766w   4720 calls
| V_xc gradient                     :      0.700u      0.000s      0.622w   4720 calls

**************************************************************************************
